year_id,sex_id,location_id,pop_internal_80plus,pop_observed_80plus,diff,flag_diff
2022,8507,5,3343,3343,0,FALSE
2022,8507,6,7539,7539,0,FALSE
2022,8507,7,15706,15706,0,FALSE
2022,8507,8,8194,8194,0,FALSE
2022,8507,9,1568,1568,0,FALSE
2022,8507,10,3566,3566,0,FALSE
2022,8507,11,8534,8534,0,FALSE
2022,8507,12,9104,9104,0,FALSE
2022,8507,13,18916,18916,0,FALSE
2022,8507,14,13862,13862,1.81898940354586e-12,FALSE
2022,8507,15,132946,132946,0,FALSE
2022,8507,16,4707,4707,0,FALSE
2022,8507,17,1082,1082,0,FALSE
2022,8507,18,2213,2213,0,FALSE
2022,8507,19,1436,1436,0,FALSE
2022,8507,20,14669,14669,1.81898940354586e-12,FALSE
2022,8507,21,8819,8819,0,FALSE
2022,8507,22,4692,4692,0,FALSE
2022,8507,23,3157,3157,0,FALSE
2022,8507,24,1577,1577,0,FALSE
2022,8507,25,3920,3920,0,FALSE
2022,8532,0,395251,395251,0,FALSE
2022,8532,1,2650,2650,0,FALSE
2022,8532,2,15729,15729,1.81898940354586e-12,FALSE
2022,8532,3,3890,3890,0,FALSE
2022,8532,4,21684,21684,0,FALSE
2022,8532,5,6032,6032,0,FALSE
2022,8532,6,12317,12317,0,FALSE
2022,8532,7,17422,17422,0,FALSE
2022,8532,8,12309,12309,0,FALSE
2022,8532,9,2951,2951,0,FALSE
2022,8532,10,5460,5460,0,FALSE
2022,8532,11,11497,11497,0,FALSE
2022,8532,12,13327,13327,0,FALSE
2022,8532,13,25798,25798,0,FALSE
2022,8532,14,17893,17893,0,FALSE
2022,8532,15,163047,163047,0,FALSE
2022,8532,16,6534,6534,9.09494701772928e-13,FALSE
2022,8532,17,763,763,0,FALSE
2022,8532,18,2425,2425,0,FALSE
2022,8532,19,2717,2717,4.54747350886464e-13,FALSE
2022,8532,20,20569,20569,0,FALSE
2022,8532,21,15626,15626,0,FALSE
2022,8532,22,5312,5312,0,FALSE
2022,8532,23,3926,3926,4.54747350886464e-13,FALSE
2022,8532,24,2011,2011,0,FALSE
2022,8532,25,3362,3362,0,FALSE
2023,8507,0,310375,310375,0,FALSE
2023,8507,1,1868,1868,0,FALSE
2023,8507,2,12330,12330,1.81898940354586e-12,FALSE
2023,8507,3,2370,2370,0,FALSE
2023,8507,4,17345,17345,0,FALSE
2023,8507,5,3410,3410,0,FALSE
2023,8507,6,7592,7592,0,FALSE
2023,8507,7,16322,16322,1.81898940354586e-12,FALSE
2023,8507,8,8342,8342,0,FALSE
2023,8507,9,1555,1555,0,FALSE
2023,8507,10,3592,3592,0,FALSE
2023,8507,11,8792,8792,0,FALSE
2023,8507,12,9156,9156,0,FALSE
2023,8507,13,19594,19594,0,FALSE
2023,8507,14,14223,14223,0,FALSE
2023,8507,15,136094,136094,0,FALSE
2023,8507,16,4998,4998,0,FALSE
2023,8507,17,1104,1104,0,FALSE
2023,8507,18,2290,2290,0,FALSE
2023,8507,19,1468,1468,0,FALSE
2023,8507,20,15204,15204,0,FALSE
2023,8507,21,8884,8884,0,FALSE
2023,8507,22,4842,4842,0,FALSE
2023,8507,23,3338,3338,4.54747350886464e-13,FALSE
2023,8507,24,1674,1674,0,FALSE
2023,8507,25,3988,3988,4.54747350886464e-13,FALSE
2023,8532,0,408656,408656,0,FALSE
2023,8532,1,2695,2695,0,FALSE
2023,8532,2,16126,16126,0,FALSE
2023,8532,3,3975,3975,0,FALSE
2023,8532,4,22496,22496,0,FALSE
2023,8532,5,6129,6129,0,FALSE
2023,8532,6,12637,12637,0,FALSE
2023,8532,7,18173,18173,0,FALSE
2023,8532,8,12638,12638,0,FALSE
2023,8532,9,2942,2942,0,FALSE
2023,8532,10,5514,5514,0,FALSE
2023,8532,11,11873,11873,0,FALSE
2023,8532,12,13625,13625,-1.81898940354586e-12,FALSE
2023,8532,13,26552,26552,3.63797880709171e-12,FALSE
2023,8532,14,18567,18567,0,FALSE
2023,8532,15,169598,169598,0,FALSE
2023,8532,16,6705,6705,0,FALSE
2023,8532,17,807,807,1.13686837721616e-13,FALSE
2023,8532,18,2543,2543,0,FALSE
2023,8532,19,2722,2722,0,FALSE
2023,8532,20,21292,21292,3.63797880709171e-12,FALSE
2023,8532,21,15765,15765,0,FALSE
2023,8532,22,5515,5515,9.09494701772928e-13,FALSE
2023,8532,23,4145,4145,0,FALSE
2023,8532,24,2102,2102,0,FALSE
2023,8532,25,3520,3520,0,FALSE
2024,8507,0,318411,318411,5.82076609134674e-11,FALSE
2024,8507,1,1900,1900,0,FALSE
2024,8507,2,12539,12539,1.81898940354586e-12,FALSE
2024,8507,3,2424,2424,0,FALSE
2024,8507,4,17848,17848,0,FALSE
2024,8507,5,3472,3472,0,FALSE
2024,8507,6,7652,7652,9.09494701772928e-13,FALSE
2024,8507,7,16941,16941,0,FALSE
2024,8507,8,8505,8505,0,FALSE
2024,8507,9,1539,1539,0,FALSE
2024,8507,10,3620,3620,0,FALSE
2024,8507,11,9076,9076,0,FALSE
2024,8507,12,9217,9217,0,FALSE
2024,8507,13,20269,20269,0,FALSE
2024,8507,14,14594,14594,0,FALSE
2024,8507,15,139440,139440,0,FALSE
2024,8507,16,5305,5305,0,FALSE
2024,8507,17,1128,1128,0,FALSE
2024,8507,18,2377,2377,0,FALSE
2024,8507,19,1496,1496,0,FALSE
2024,8507,20,15745,15745,0,FALSE
2024,8507,21,8951,8951,0,FALSE
2024,8507,22,5008,5008,0,FALSE
2024,8507,23,3527,3527,0,FALSE
2024,8507,24,1784,1784,0,FALSE
2024,8507,25,4054,4054,4.54747350886464e-13,FALSE
2024,8532,0,422202,422202,5.82076609134674e-11,FALSE
2024,8532,1,2741,2741,0,FALSE
2024,8532,2,16484,16484,0,FALSE
2024,8532,3,4043,4043,0,FALSE
2024,8532,4,23340,23340,0,FALSE
2024,8532,5,6213,6213,0,FALSE
2024,8532,6,12937,12937,1.81898940354586e-12,FALSE
2024,8532,7,18976,18976,0,FALSE
2024,8532,8,12968,12968,0,FALSE
2024,8532,9,2926,2926,0,FALSE
2024,8532,10,5567,5567,0,FALSE
2024,8532,11,12271,12271,0,FALSE
2024,8532,12,13925,13925,0,FALSE
2024,8532,13,27294,27294,0,FALSE
2024,8532,14,19253,19253,0,FALSE
2024,8532,15,176251,176251,0,FALSE
2024,8532,16,6879,6879,9.09494701772928e-13,FALSE
2024,8532,17,854,854,1.13686837721616e-13,FALSE
2024,8532,18,2664,2664,0,FALSE
2024,8532,19,2725,2725,0,FALSE
2024,8532,20,22011,22011,0,FALSE
2024,8532,21,15892,15892,0,FALSE
2024,8532,22,5730,5730,0,FALSE
2024,8532,23,4372,4372,0,FALSE
2024,8532,24,2198,2198,0,FALSE
2024,8532,25,3688,3688,0,FALSE
2025,8507,0,328217,328217,0,FALSE
2025,8507,1,1942,1942,0,FALSE
2025,8507,2,12789,12789,0,FALSE
2025,8507,3,2475,2475,0,FALSE
2025,8507,4,18458,18458,0,FALSE
2025,8507,5,3526,3526,0,FALSE
2025,8507,6,7760,7760,9.09494701772928e-13,FALSE
2025,8507,7,17627,17627,0,FALSE
2025,8507,8,8725,8725,0,FALSE
2025,8507,9,1527,1527,0,FALSE
2025,8507,10,3656,3656,4.54747350886464e-13,FALSE
2025,8507,11,9422,9422,0,FALSE
2025,8507,12,9343,9343,0,FALSE
2025,8507,13,20988,20988,0,FALSE
2025,8507,14,15052,15052,1.81898940354586e-12,FALSE
2025,8507,15,143751,143751,0,FALSE
2025,8507,16,5627,5627,0,FALSE
2025,8507,17,1174,1174,0,FALSE
2025,8507,18,2474,2474,0,FALSE
2025,8507,19,1532,1532,0,FALSE
2025,8507,20,16312,16312,1.81898940354586e-12,FALSE
2025,8507,21,9036,9036,0,FALSE
2025,8507,22,5216,5216,0,FALSE
2025,8507,23,3736,3736,0,FALSE
2025,8507,24,1909,1909,0,FALSE
2025,8507,25,4160,4160,0,FALSE
2025,8532,0,436907,436907,0,FALSE
2025,8532,1,2792,2792,0,FALSE
2025,8532,2,16835,16835,0,FALSE
2025,8532,3,4092,4092,0,FALSE
2025,8532,4,24280,24280,0,FALSE
2025,8532,5,6283,6283,0,FALSE
2025,8532,6,13238,13238,0,FALSE
2025,8532,7,19895,19895,3.63797880709171e-12,FALSE
2025,8532,8,13330,13330,0,FALSE
2025,8532,9,2910,2910,0,FALSE
2025,8532,10,5634,5634,0,FALSE
2025,8532,11,12748,12748,0,FALSE
2025,8532,12,14257,14257,0,FALSE
2025,8532,13,28107,28107,0,FALSE
2025,8532,14,20002,20002,0,FALSE
2025,8532,15,183394,183394,0,FALSE
2025,8532,16,7091,7091,9.09494701772928e-13,FALSE
2025,8532,17,909,909,0,FALSE
2025,8532,18,2786,2786,0,FALSE
2025,8532,19,2742,2742,0,FALSE
2025,8532,20,22781,22781,0,FALSE
2025,8532,21,16033,16033,1.81898940354586e-12,FALSE
2025,8532,22,5973,5973,9.09494701772928e-13,FALSE
2025,8532,23,4606,4606,0,FALSE
2025,8532,24,2303,2303,0,FALSE
2025,8532,25,3886,3886,0,FALSE
2026,8507,0,339825,339825,0,FALSE
2026,8507,1,1995,1995,0,FALSE
2026,8507,2,13074,13074,0,FALSE
2026,8507,3,2521,2521,0,FALSE
2026,8507,4,19185,19185,0,FALSE
2026,8507,5,3570,3570,0,FALSE
2026,8507,6,7914,7914,0,FALSE
2026,8507,7,18384,18384,0,FALSE
2026,8507,8,9006,9006,0,FALSE
2026,8507,9,1514,1514,0,FALSE
2026,8507,10,3702,3702,0,FALSE
2026,8507,11,9837,9837,0,FALSE
2026,8507,12,9535,9535,0,FALSE
2026,8507,13,21732,21732,0,FALSE
2026,8507,14,15587,15587,0,FALSE
2026,8507,15,149121,149121,0,FALSE
2026,8507,16,5974,5974,0,FALSE
2026,8507,17,1237,1237,0,FALSE
2026,8507,18,2593,2593,0,FALSE
2026,8507,19,1576,1576,0,FALSE
2026,8507,20,16852,16852,0,FALSE
2026,8507,21,9137,9137,0,FALSE
2026,8507,22,5465,5465,0,FALSE
2026,8507,23,3966,3966,0,FALSE
2026,8507,24,2050,2050,0,FALSE
2026,8507,25,4298,4298,0,FALSE
2026,8532,0,452174,452174,0,FALSE
2026,8532,1,2844,2844,0,FALSE
2026,8532,2,17142,17142,0,FALSE
2026,8532,3,4113,4113,0,FALSE
2026,8532,4,25309,25309,0,FALSE
2026,8532,5,6328,6328,0,FALSE
2026,8532,6,13518,13518,0,FALSE
2026,8532,7,20921,20921,0,FALSE
2026,8532,8,13709,13709,0,FALSE
2026,8532,9,2890,2890,0,FALSE
2026,8532,10,5712,5712,0,FALSE
2026,8532,11,13299,13299,0,FALSE
2026,8532,12,14604,14604,0,FALSE
2026,8532,13,28942,28942,0,FALSE
2026,8532,14,20797,20797,0,FALSE
2026,8532,15,190731,190731,0,FALSE
2026,8532,16,7338,7338,0,FALSE
2026,8532,17,970,970,0,FALSE
2026,8532,18,2911,2911,0,FALSE
2026,8532,19,2773,2773,0,FALSE
2026,8532,20,23522,23522,0,FALSE
2026,8532,21,16187,16187,0,FALSE
2026,8532,22,6239,6239,0,FALSE
2026,8532,23,4848,4848,0,FALSE
2026,8532,24,2417,2417,0,FALSE
2026,8532,25,4110,4110,0,FALSE
2027,8507,0,352280,352280,0,FALSE
2027,8507,1,2051,2051,0,FALSE
2027,8507,2,13356,13356,0,FALSE
2027,8507,3,2562,2562,0,FALSE
2027,8507,4,19973,19973,0,FALSE
2027,8507,5,3598,3598,0,FALSE
2027,8507,6,8086,8086,0,FALSE
2027,8507,7,19172,19172,0,FALSE
2027,8507,8,9323,9323,0,FALSE
2027,8507,9,1500,1500,0,FALSE
2027,8507,10,3750,3750,0,FALSE
2027,8507,11,10295,10295,0,FALSE
2027,8507,12,9760,9760,0,FALSE
2027,8507,13,22473,22473,0,FALSE
2027,8507,14,16153,16153,0,FALSE
2027,8507,15,155055,155055,0,FALSE
2027,8507,16,6341,6341,0,FALSE
2027,8507,17,1306,1306,0,FALSE
2027,8507,18,2724,2724,0,FALSE
2027,8507,19,1623,1623,0,FALSE
2027,8507,20,17354,17354,0,FALSE
2027,8507,21,9242,9242,0,FALSE
2027,8507,22,5737,5737,0,FALSE
2027,8507,23,4205,4205,0,FALSE
2027,8507,24,2202,2202,0,FALSE
2027,8507,25,4439,4439,0,FALSE
2027,8532,0,467323,467323,0,FALSE
2027,8532,1,2890,2890,0,FALSE
2027,8532,2,17387,17387,0,FALSE
2027,8532,3,4104,4104,0,FALSE
2027,8532,4,26384,26384,0,FALSE
2027,8532,5,6346,6346,0,FALSE
2027,8532,6,13762,13762,0,FALSE
2027,8532,7,22014,22014,0,FALSE
2027,8532,8,14084,14084,0,FALSE
2027,8532,9,2860,2860,0,FALSE
2027,8532,10,5786,5786,0,FALSE
2027,8532,11,13892,13892,0,FALSE
2027,8532,12,14946,14946,0,FALSE
2027,8532,13,29751,29751,0,FALSE
2027,8532,14,21606,21606,0,FALSE
2027,8532,15,198024,198024,0,FALSE
2027,8532,16,7596,7596,0,FALSE
2027,8532,17,1034,1034,0,FALSE
2027,8532,18,3034,3034,0,FALSE
2027,8532,19,2807,2807,0,FALSE
2027,8532,20,24200,24200,0,FALSE
2027,8532,21,16329,16329,0,FALSE
2027,8532,22,6515,6515,0,FALSE
2027,8532,23,5092,5092,0,FALSE
2027,8532,24,2530,2530,0,FALSE
2027,8532,25,4350,4350,0,FALSE
2028,8507,0,365534,365534,0,FALSE
2028,8507,1,2114,2114,0,FALSE
2028,8507,2,13645,13645,0,FALSE
2028,8507,3,2600,2600,0,FALSE
2028,8507,4,20812,20812,0,FALSE
2028,8507,5,3626,3626,0,FALSE
2028,8507,6,8278,8278,0,FALSE
2028,8507,7,19979,19979,0,FALSE
2028,8507,8,9667,9667,0,FALSE
2028,8507,9,1487,1487,0,FALSE
2028,8507,10,3801,3801,0,FALSE
2028,8507,11,10790,10790,0,FALSE
2028,8507,12,10012,10012,0,FALSE
2028,8507,13,23231,23231,0,FALSE
2028,8507,14,16760,16760,0,FALSE
2028,8507,15,161383,161383,0,FALSE
2028,8507,16,6721,6721,0,FALSE
2028,8507,17,1389,1389,0,FALSE
2028,8507,18,2866,2866,0,FALSE
2028,8507,19,1672,1672,0,FALSE
2028,8507,20,17895,17895,0,FALSE
2028,8507,21,9355,9355,0,FALSE
2028,8507,22,6034,6034,0,FALSE
2028,8507,23,4455,4455,0,FALSE
2028,8507,24,2365,2365,0,FALSE
2028,8507,25,4597,4597,0,FALSE
2028,8532,0,483251,483251,0,FALSE
2028,8532,1,2939,2939,0,FALSE
2028,8532,2,17620,17620,0,FALSE
2028,8532,3,4082,4082,0,FALSE
2028,8532,4,27517,27517,0,FALSE
2028,8532,5,6359,6359,0,FALSE
2028,8532,6,14005,14005,0,FALSE
2028,8532,7,23180,23180,0,FALSE
2028,8532,8,14479,14479,0,FALSE
2028,8532,9,2830,2830,0,FALSE
2028,8532,10,5868,5868,0,FALSE
2028,8532,11,14530,14530,0,FALSE
2028,8532,12,15309,15309,0,FALSE
2028,8532,13,30595,30595,0,FALSE
2028,8532,14,22450,22450,0,FALSE
2028,8532,15,205688,205688,0,FALSE
2028,8532,16,7869,7869,-9.09494701772928e-13,FALSE
2028,8532,17,1105,1105,0,FALSE
2028,8532,18,3162,3162,0,FALSE
2028,8532,19,2847,2847,0,FALSE
2028,8532,20,24933,24933,0,FALSE
2028,8532,21,16470,16470,0,FALSE
2028,8532,22,6809,6809,0,FALSE
2028,8532,23,5344,5344,0,FALSE
2028,8532,24,2653,2653,0,FALSE
2028,8532,25,4608,4608,0,FALSE
2029,8507,0,379541,379541,0,FALSE
2029,8507,1,2186,2186,0,FALSE
2029,8507,2,13942,13942,0,FALSE
2029,8507,3,2637,2637,0,FALSE
2029,8507,4,21686,21686,0,FALSE
2029,8507,5,3664,3664,0,FALSE
2029,8507,6,8494,8494,0,FALSE
2029,8507,7,20801,20801,0,FALSE
2029,8507,8,10034,10034,0,FALSE
2029,8507,9,1478,1478,0,FALSE
2029,8507,10,3858,3858,0,FALSE
2029,8507,11,11318,11318,0,FALSE
2029,8507,12,10290,10290,0,FALSE
2029,8507,13,24036,24036,0,FALSE
2029,8507,14,17410,17410,0,FALSE
2029,8507,15,167932,167932,0,FALSE
2029,8507,16,7106,7106,0,FALSE
2029,8507,17,1494,1494,0,FALSE
2029,8507,18,3011,3011,0,FALSE
2029,8507,19,1725,1725,0,FALSE
2029,8507,20,18554,18554,0,FALSE
2029,8507,21,9482,9482,0,FALSE
2029,8507,22,6357,6357,0,FALSE
2029,8507,23,4723,4723,0,FALSE
2029,8507,24,2538,2538,0,FALSE
2029,8507,25,4785,4785,0,FALSE
2029,8532,0,500855,500855,0,FALSE
2029,8532,1,2997,2997,0,FALSE
2029,8532,2,17892,17892,0,FALSE
2029,8532,3,4069,4069,0,FALSE
2029,8532,4,28726,28726,0,FALSE
2029,8532,5,6385,6385,0,FALSE
2029,8532,6,14272,14272,0,FALSE
2029,8532,7,24443,24443,0,FALSE
2029,8532,8,14915,14915,0,FALSE
2029,8532,9,2802,2802,0,FALSE
2029,8532,10,5962,5962,0,FALSE
2029,8532,11,15216,15216,0,FALSE
2029,8532,12,15710,15710,0,FALSE
2029,8532,13,31538,31538,0,FALSE
2029,8532,14,23353,23353,0,FALSE
2029,8532,15,214140,214140,0,FALSE
2029,8532,16,8168,8168,0,FALSE
2029,8532,17,1189,1189,0,FALSE
2029,8532,18,3296,3296,0,FALSE
2029,8532,19,2896,2896,0,FALSE
2029,8532,20,25832,25832,0,FALSE
2029,8532,21,16614,16614,0,FALSE
2029,8532,22,7135,7135,0,FALSE
2029,8532,23,5621,5621,0,FALSE
2029,8532,24,2795,2795,0,FALSE
2029,8532,25,4889,4889,0,FALSE
2030,8507,0,394254,394254,0,FALSE
2030,8507,1,2268,2268,0,FALSE
2030,8507,2,14259,14259,0,FALSE
2030,8507,3,2679,2679,0,FALSE
2030,8507,4,22583,22583,0,FALSE
2030,8507,5,3720,3720,0,FALSE
2030,8507,6,8735,8735,0,FALSE
2030,8507,7,21628,21628,0,FALSE
2030,8507,8,10412,10412,0,FALSE
2030,8507,9,1471,1471,0,FALSE
2030,8507,10,3928,3928,0,FALSE
2030,8507,11,11876,11876,0,FALSE
2030,8507,12,10589,10589,0,FALSE
2030,8507,13,24902,24902,0,FALSE
2030,8507,14,18102,18102,0,FALSE
2030,8507,15,174568,174568,0,FALSE
2030,8507,16,7484,7484,0,FALSE
2030,8507,17,1632,1632,0,FALSE
2030,8507,18,3163,3163,0,FALSE
2030,8507,19,1778,1778,0,FALSE
2030,8507,20,19408,19408,0,FALSE
2030,8507,21,9623,9623,0,FALSE
2030,8507,22,6712,6712,0,FALSE
2030,8507,23,5002,5002,0,FALSE
2030,8507,24,2719,2719,0,FALSE
2030,8507,25,5013,5013,0,FALSE
2030,8532,0,521031,521031,0,FALSE
2030,8532,1,3073,3073,0,FALSE
2030,8532,2,18255,18255,0,FALSE
2030,8532,3,4077,4077,0,FALSE
2030,8532,4,30021,30021,0,FALSE
2030,8532,5,6446,6446,0,FALSE
2030,8532,6,14596,14596,1.81898940354586e-12,FALSE
2030,8532,7,25808,25808,0,FALSE
2030,8532,8,15414,15414,0,FALSE
2030,8532,9,2784,2784,0,FALSE
2030,8532,10,6079,6079,0,FALSE
2030,8532,11,15956,15956,0,FALSE
2030,8532,12,16172,16172,0,FALSE
2030,8532,13,32641,32641,0,FALSE
2030,8532,14,24337,24337,0,FALSE
2030,8532,15,223829,223829,0,FALSE
2030,8532,16,8493,8493,0,FALSE
2030,8532,17,1286,1286,0,FALSE
2030,8532,18,3444,3444,0,FALSE
2030,8532,19,2950,2950,0,FALSE
2030,8532,20,27010,27010,0,FALSE
2030,8532,21,16770,16770,0,FALSE
2030,8532,22,7497,7497,0,FALSE
2030,8532,23,5933,5933,0,FALSE
2030,8532,24,2960,2960,0,FALSE
2030,8532,25,5200,5200,0,FALSE
